urn,ts,company,numLikes,numComments,text,Environment,Positive,Waste and Emissions Management ,Social,Diversity and Inclusion,Climate Impact,Biodiversity and Environmental Footprint,Negative,Waste and Emission Management,Environmental Opportunities ,Human Capital ,Governance,Legal Compliance,Workplace and Product Safety,Business Ethics and Transparency,Product Stewardship,Environmental Crime
6877349833863168002,2021-12-16 20:52:55,antheminc,119,0,"As we look to join our friends and families for holiday celebrations and family gatherings, we must take action to protect ourselves, our families, and our communities from the flu, a highly contagious disease that can have severe health consequences for everyone. Learn more about how the Anthem Foundation and the American Lung Association are partnering to provide educational resources to encourage others to get their flu shot this year: https://lnkd.in/guV7z8ac",,,,,,,,,,,,,,,,,
6877615610264649728,2021-12-17 14:29:01,jcpenney,303,0,"JCPenney invites customers to take the stress out of the holidays with fast and convenient shopping experiences, from Buy Online, Pickup In Store to Curbside pickup, and now through DoorDash same-day delivery! Beginning today in select markets, shoppers can order JCPenney Beauty and Salon products in select stores, with Home merchandise available in all markets through DoorDash, with more to come. Read our blog for details. https://lnkd.in/eDWp38-2",,,,,,,,,,,,,,,,,
6877621017225793536,2021-12-17 14:50:30,gap,9,0,Here are our winners for day 9! Todays lucky winners are getting their hands on a Acer spin Chromebook 32gb ☃,,,,,,,,,,,,,,,,,
6877634703617269760,2021-12-17 15:44:53,conocophillips,208,5,"At the 23rd World Petroleum Congress, Topl, based in Austin, took home the inaugural Innovation Zone Energy Innovator Award. ConocoPhillips sponsored the Innovation Zone to provide a platform for 33 startups and companies to pitch their cutting-edge energy tools and technologies, because purposeful, smart innovation is critical to the future of the energy business. Learn more: https://bit.ly/32cvxbE",,,,,,,,,,,,,,,,,
6877656759033487360,2021-12-17 17:12:32,autonation,203,9,"Meet Maria Luisa! Manager, Inventory & Pricing who is about to celebrate her 5-year anniversary at AutoNation!   
She loves yoga and spending time with her kids. #ONEAutoNation #DRVPNK",,,,,,,,,,,,,,,,,
6877746277757534208,2021-12-17 23:08:14,aflac,61,5,"Bringing in new clients isn’t the only way to bring in revenue. Adding supplemental insurance to your portfolio helps support existing clients, and your bottom line too. https://lnkd.in/dE4W4N_f #AflacforBrokers",,,,,,,,,,,,,,,,,
6878638715816747008,2021-12-20 10:14:28,gap,9,0,Just a reminder of our opening times over Christmas! 🎅🎄⛄️,,,,,,,,,,,,,,,,,
6878708581353578496,2021-12-20 14:52:06,conocophillips,129,5,"At ConocoPhillips, we all have roles to play in shaping the company’s culture, starting with leadership. In fact, our executive leadership team has ultimate responsibility for our DE&I progress, and the Human Resources and Compensation Committee of the board of directors is involved in oversight  of the company’s efforts. Learn more in our Human Capital Management (HCM) report, Who We Are: https://bit.ly/2YSKZIQ",,,,,,,,,,,,,,,,,
6878723696777846784,2021-12-20 15:52:09,gap,10,1,"There were two incredible prizes up for grabs today! One lucky winner won an iPad Pro, and two others received a pair of Air Pods! 💚",,,,,,,,,,,,,,,,,
6878777603973529601,2021-12-20 19:26:22,antheminc,171,5,"Many of us understand how our lives are affected by social drivers such as the communities we live in, our housing conditions, and the greenspaces we can access – but do we understand how they can shape our health? See how Anthem’s Chief Health Equity Officer Dr. Darrell M. Gray, II, MD, MPH, FACG and Chief Health Officer Dr. Shantanu Agrawal are working to empower Americans to learn about all the factors that drive our health. https://lnkd.in/eVMs-KJe",,,,,,,,,,,,,,,,,
6878807434551422976,2021-12-20 21:24:54,thrivent,45,1,"Permanent life insurance can be used to support #financial needs during your lifetime—such as helping to pay for college costs, cover medical bills, or other major expenses. Here’s more information on the living benefits of life insurance in #Thrivent magazine. #Thrivewithpurpose ",,,,,,,,,,,,,,,,,
6878828040974168064,2021-12-20 22:46:47,petsmart,107,3,"Each year, the Phoenix Business Journal names the Best Places to Work in the Valley. PetSmart is honored to be recognized as a top employer in Arizona, where our Home Office is located. The Best Places to Work award recognizes companies with excellent associate morale, engagement, and retention. Our ranking is a direct result of a survey shared this summer with Phoenix-area associates, which collected authentic associate feedback about their experience working at PetSmart. Our CHRO Erick Goldberg, our EVP of Merchandising and Customer Experience, Stacia Andersen, our SVP of Retail Operations -West, Mike Schultheis were on hand with their teams to accept this award on our behalf. 
 
This award is much more than a feather in our cap—it speaks to the remarkable company culture that is uniquely PetSmart, the unmatched talent of our associates, and the power we hold when we are united together as a pack.
 
To learn more about our culture or apply to join our team, visit careers.petsmart.com.

#bestplacestowork2021 #bestplacestowork #phoenixjobs #nowhiring #Lifeatpetsmart #unitedtogether #AnythingforPets",,,,,,,,,,,,,,,,,
6878831537350160384,2021-12-20 23:00:41,conocophillips,633,7,"Have you ever wondered how we power our APLNG facility? Rotating equipment is the beating heart of our LNG plant, with twelve gas turbines driving compressors to push fluids through heat exchangers to liquify natural gas. Another seven gas turbines generate power to drive hundreds of fans, removing heat to allow the gas to condense. Rotating equipment keeps LNG moving, allowing us to supply energy on a global scale! Are you an engineer interested in progressing your career at ConocoPhillips Australia? Create a profile on our careers page to be notified for an upcoming role in the rotating equipment team: https://bit.ly/3pdfd3u 
#careersuccess #careers #naturalgas #team  #energy #engineer",,,,,,,,,,,,,,,,,
6879074539133812736,2021-12-21 15:06:17,gap,9,0,"It's Day 11 of our '12 days of Christmas' raffle 🎄 
Today's prize was a big one with Debbie and Emma both winning a 43"" smart TV!",,,,,,,,,,,,,,,,,
6879075553740156928,2021-12-21 15:10:19,jcpenney,543,23,"JCPenney wishes all associates and their families, customers, and Company partners happy holidays, however you celebrate!",,,,,,,,,,,,,,,,,
6879084581233020928,2021-12-21 15:46:11,autonation,65,3,"Look at this team of rockstars! Our Marketing team never ceases to amaze us with their creativity and dedication. 

Think you may be a good fit to join this pair? Take a look at jobs.autonation.com for all of our open Corporate positions! #drivepink #DRVPNK #AutoNation",,,,,,,,,,,,,,,,,
6879113546622345217,2021-12-21 17:41:17,aflac,69,0,The results are in! Check out these 5 takeaways from our 11th annual WorkForces report. https://lnkd.in/dpU4imXe #AflacforBrokers,,,,,,,,,,,,,,,,,
6879355683674869760,2021-12-22 09:43:27,gap,11,0,"Our depots will be closing for Christmas at 12pm tomorrow and will reopen on Tuesday 4th January 2022 (Wednesday 5th for Scotland). 
We hope you have a lovely and relaxing Christmas break!",,,,,,,,,,,,,,,,,
6879409408359624704,2021-12-22 13:16:56,gap,5,2,And today's the day! Day 12 and our final prize is an incredible £1000 holiday voucher. Congratulations Jeanette and happy Christmas everyone 🎄🥰💚,,,,,,,,,,,,,,,,,
6879410961061679104,2021-12-22 13:23:06,conocophillips,558,16,"ConocoPhillips employees from our Loving, New Mexico office recently worked with Make-A-Wish New Mexico to make a child’s wish come true. When they learned a little boy had been waiting over two months for assembly of the play set he received through the program, they quickly organized a team of 10 volunteers for two days of work and built it for him. #DelawareBasin #Teamwork ",,,,,,,,,,,,,,,,,
6879442979388481537,2021-12-22 15:30:20,antheminc,152,0,"As we continue to drive towards a whole-person health approach, we are taking a more holistic view of health and leveraging AI insights and data-driven applications to allow us to see and address the most impactful drivers of health. Learn more about how we are improving access to behavioral health through our digital partnerships here: http://ow.ly/sgQA50Hgxjo",,,,,,,,,,,,,,,,,
6879514392321388544,2021-12-22 20:14:06,aflac,64,2,"Medical care related costs can catch us all by surprise. Thankfully, the No Surprises Act was created to provide transparency. Find out what this initiative means for you and your employees.  https://lnkd.in/dBK2gpGY #AflacforBusiness",,,,,,,,,,,,,,,,,
6879526197173256192,2021-12-22 21:01:00,antheminc,57,1,"At Anthem, we are committed to addressing health to improve outcomes for all. Chief Health Equity Officer Dr. Darrell Gray how the #DrivingOurHealth study can help broaden our understanding of these disparities so that we can continue eliminating barriers to care. Learn about the study and watch his discussion with Chief Health Officer Dr. Shantanu Agrawal: http://ow.ly/bzUC50HgxVS",,,,,,,,,,,,,,,,,
6880145617520226304,2021-12-24 14:02:22,thrivent,181,13,"Join us again this year as we celebrate the holiday with the classic carol 'Silent Night' performed by our One Thrivent Ensemble. 34 employees from around the country, including our CEO, joined virtually to share their musical talents both vocally and instrumentally for the performance. Enjoy the video. 🎁🎄👇🏼
",,,,,,,,,,,,,,,,,
6880176486322700288,2021-12-24 16:05:01,conocophillips,1056,15,"From the ConocoPhillips Center in Houston to our friends and colleagues throughout the world, happy holidays. ",,,,,,,,,,,,,,,,,
6880576885315657728,2021-12-25 18:36:04,petsmart,128,1,"Wishing a very merry Christmas to all who are celebrating today. 🎁 🎅 🎄 ☺️ We hope your day is filled with magic, cuddles with your pet, and cheer!
#LifeAtPetSmart #MerryChristmas",,,,,,,,,,,,,,,,,
6880595005669556224,2021-12-25 19:48:04,autonation,159,4,"Wishing you peace, love, and joy this holiday season and throughout 2022 from our AutoNation family to yours. #DRVPNK",,,,,,,,,,,,,,,,,
6881217701885415424,2021-12-27 13:02:26,conocophillips,647,27,"When a large number of bees established a hive in a communications tower in the Eagle Ford, ConocoPhillips assembled a team of subject-matter experts to relocate them safely and responsibly. ""A safe and successful outcome was agreed to be equally important for both the humans and the bees,"" said Field Wireless Supervisor Kate Christenbury. ""We couldn’t have asked for a better result.” See how they did it: https://bit.ly/3mDw1zb",,,,,,,,,,,,,,,,,
6881277082509295616,2021-12-27 16:58:24,petsmart,585,13,"The Monday back after the holidays can be a bit ruff—and Gracie seems to be spending the day just right 🤣 #MondayMood #LifeAtPetSmart

Double-tap if she's also your spirit animal!",,,,,,,,,,,,,,,,,
6881277884825182208,2021-12-27 17:01:35,antheminc,70,1,"Did you know that only about half of Americans understand how social drivers of health impact our overall well-being? As Anthem’s Chief Health Officer Dr. Shantanu Agrawal explains, we must work together to learn about the factors that are #DrivingOurHealth. Learn more about the study and see his discussion with Chief Health Equity Officer Dr. Darrell Gray:  http://ow.ly/axQF50Hgyqw",,,,,,,,,,,,,,,,,
