urn,ts,company,numLikes,numComments,text
6978422811446906880,2022-09-21 18:40:51,,697,62,"I’ve spoken many times about the importance of partnership as we tackle the energy transition and develop New Energies solutions.  In that spirit, I’m delighted to share that today Chevron announced a memorandum of understanding (MOU) with Air Liquide, Keppel Infrastructure and PetroChina to create a consortium that intends to evaluate and advance the development of large-scale carbon capture, utilization and storage (CCUS) solutions and integrated infrastructure in Singapore.  

Through research, testing and operational solutions, the consortium aims to provide industry-wide CCUS infrastructure to support the energy and chemicals sector by capturing CO2 emissions to utilize for making useful products like plastics and cement, or by transporting the CO2 to geological reservoirs in the Asia Pacific region for permanent and secure storage.
 
We believe that the future of energy is lower carbon.  This strategic alliance with like-minded collaborators will help us progress and advance the development of large-scale CCUS solutions in the Asia Pacific region for decades to come. 

https://lnkd.in/gFV9HN5Y

#CCUS #CCS #energytransition #energyevolution #partnerships #chevronnewenergies #singapore"
6975890922387501056,2022-09-14 19:00:01,chevron,330,53,"Chevron values an inclusive workplace. So when process engineer Vanessa Fruge turned to us for help performing some of her job duties while pregnant, we delivered a solution. https://lnkd.in/gz_YzTiV"
6975561260859805696,2022-09-13 21:10:04,chevron,356,7,Tune in for the launch of the Chevron Exchange Q&A Series on Thursday at 11:00 AM ET to hear a selection of questions from our retail shareholders answered https://lnkd.in/emGvzWi5
6973752407570735104,2022-09-08 21:22:20,,1251,73,"I am delighted to share that through our local subsidiary, Chevron Australia, we have been granted an interest in three greenhouse gas assessment permits offshore Australia.  The acreage totals nearly 7.8 million acres – an area larger than Belgium.   
 
Carbon capture and storage (CCS) is expected to play an essential role in reducing carbon emissions in hard to abate, energy intensive industries like refining, petrochemical, power, cement, and steel. These new greenhouse gas assessment permits have the potential to expand Chevron's portfolio of CCS assets in the Asia-Pacific region.
 
We look forward to collaborating with our joint venture partners to define the potential in these blocks, located in the Carnarvon and Bonaparte Basins, and explore the possibilities to provide lower carbon solutions for our customers and stakeholders in the region. 
 
Read more here:  https://lnkd.in/gAc469ru

#ccus #ccs #energytransition #energyevolution #chevronnewenergies
Mark Hatfield David Fallon David Tatum"
6972975544128724992,2022-09-06 17:55:21,chevron,1845,143,"Chevron is proud to deliver energy in Bangladesh for over 25 years. We value our longstanding relationship with Petrobangla and the Government of Bangladesh. https://lnkd.in/gkdUxPcf
#ChevronInBangladesh #HumanEnergy"
6970787672210505728,2022-08-31 17:01:32,chevron,383,111,"Join us Thursday, September 15th for the launch of the Chevron Exchange Q&A Series, starting with a virtual fireside chat with Chief Financial Officer Pierre Breber https://chevron.co/irevent"
6967891076779053057,2022-08-23 17:11:29,chevron,649,64,
6966108402510958592,2022-08-18 19:07:47,chevron,696,80,What even is RSG? Learn more here: https://lnkd.in/gJq3_k4d
6965796285215883264,2022-08-17 22:27:32,chevron,295,30,
6965744423930404864,2022-08-17 19:01:27,chevron,653,38,We're working to lower our carbon intensity. Learn how we are using solar energy fields to do this here: https://lnkd.in/gsQfexnD
6961419566870663168,2022-08-05 20:36:01,chevron,1499,94,"Why move oil and gas by truck when you can do it by pipeline? 

Read how this is helping us eliminate more than 152 million truck miles and associated emissions here: https://lnkd.in/gdv3zH2r "
6961039878469939200,2022-08-04 19:27:16,chevron,913,67,"We understand our role in achieving a more prosperous energy future. 

Read three ways we’re delivering affordable, reliable and ever-cleaner energy here:  https://lnkd.in/gmxN7wag"
6960663080221511681,2022-08-03 18:30:01,chevron,361,56,"Did you know peanuts helped revolutionize the transportation sector? A century later, we’re working with Texas A&M AgriLife to further explore the peanut’s potential🥜

This may sound nutty so learn more here: https://lnkd.in/gqmpAYRt"
6960338610764038144,2022-08-02 21:00:41,chevron,2677,86,"""We are growing rapidly. Last year was the highest production in the 143 year history of our company."" 

Learn more about our increase in U.S. production and plans to produce 1 million BPD in the Permian by 2025 here: https://lnkd.in/gJZYWW8z"
6958727822458712065,2022-07-29 10:19:59,chevron,1907,37,We have announced our second quarter 2022 results $CVX https://lnkd.in/g6_HQMrQ
6958178073833873408,2022-07-27 21:55:29,chevron,1038,56,We have announced our quarterly dividend: https://lnkd.in/ga-YHBiu
6957715311164829696,2022-07-26 15:16:38,chevronaustralia,5029,151,"Our tug boats on Barrow Island had some very special visitors last weekend, with a female humpback whale and her calf swimming into the boat pen while on their annual migration between the Kimberley and the Antarctic.

We've seen plenty of sea turtles, small sharks and groups of dolphins – and even rare sightings of dugongs -  but this is the first time we’re aware of that a pair of whales have been seen in the pens.

Migrating whales make stops to rest and feed their calves, and as with many locations along the WA coast, they are common around Barrow Island during the migration season. In this case, they stayed in the pens for around 40 minutes before continuing on their journey.

Thanks to Cindy and Rima from Toll for capturing this incredible footage!"
6956352173085511680,2022-07-22 21:00:00,chevron,299,29,Let’s clear the air on carbon offsets. These are tradable credits generated by activities such as planting trees and carbon capture allowing companies to offset carbon emissions. Read more here: https://lnkd.in/gD2_faAB
6955974720596979712,2022-07-21 20:00:09,chevron,1037,86,"We’ve made a $15 million pledge to support the Black community in the U.S. We continue to address racial barriers through education, job creation, talent and leadership development, and small business partnerships.

Learn more in our Corporate Sustainability Report. https://lnkd.in/gPBV_YPP"
6953030377800110080,2022-07-13 17:00:23,chevron,1226,45,Employees are at the heart of every great business. Learn how we supported Vanessa after she received some big news: https://lnkd.in/g6mDwnyT 
6948341912047149056,2022-06-30 18:30:05,chevron,1704,93,Learn more about our Leviathan project stationed off the coast of Israel. https://lnkd.in/gKuGyfzD
6948299108960940032,2022-06-30 15:40:00,chevron,362,13,"Project Canary, a data analytics company that provides environmental assessments within the energy sector, has awarded us with their highest possible rating. Read on below: 
https://lnkd.in/gB-X-xHK "
6947958185026629632,2022-06-29 17:05:18,chevron,398,17,"We report on sustainability-related topics to help provide comparable and decision-useful information for investors and other stakeholders. 

Select key metrics and build your custom chart now. https://lnkd.in/g6DHzbFy"
6945810521153581056,2022-06-23 18:51:15,chevron,492,30,"Chevron is proud to be a founding member of the AVPN Healthcare Pooled Fund, which aims to strengthen primary healthcare systems in rural and hard-to-reach urban areas of Southeast Asia. #AVPN2022 #HumanEnergy #ChevronInAsia https://lnkd.in/gy2F4xag"
6945072557201010688,2022-06-21 17:58:50,chevron,6315,175,Read Mike's letter to President Biden. https://lnkd.in/gExsHcM5
6944987615716655104,2022-06-21 12:21:19,chevron,223,19,"We are a proud sponsor of the AVPN Global Conference 2022, an official side event for the G20 Summit 2022 and the official Impact Partner for the Government of Indonesia. #AVPN2022 #HumanEnergy #ChevronInAsia https://lnkd.in/g8AkDdYu"
6943591035956547584,2022-06-17 15:51:48,chevron,127,21,"As energy systems evolve, we seek out new solutions for data - collecting, connecting, analyzing, and acting on it. We’ve teamed up with Uptake and Microsoft, giving us the power to centralize data and turn insights into strategic plans. This allows us to deliver an energy system for the future."
6942095849749434368,2022-06-13 12:50:28,chevron,3641,157,"We are pleased to officially welcome Renewable Energy Group to the Chevron family. Together, the companies will accelerate progress toward our goal to grow renewable fuels production capacity to 100,000 barrels per day by 2030. https://chevron.co/REGli"
6941125735273152512,2022-06-10 20:35:35,chevron,843,44,"Avoid, reduce, and restore is key to our environmental strategy. For example, we work to conserve the biodiversity of fish, hawks, eagles, and deer at our Mustang site in Colorado. Read our Corporate Sustainability Report 👉https://lnkd.in/gS3igcMK"
6940815146294419456,2022-06-10 00:01:24,chevron,277,25,Here are the 5 things you need to know about our sustainability report https://lnkd.in/gw77RqKZ
6940448399016026112,2022-06-08 23:44:05,chevron,112,44,
6940421500520853504,2022-06-08 21:57:12,chevron,555,28,"Every face tells a story. We want to highlight the inspiring stories and experiences of the LGBTQ+ community members and allies who have the courage to be their authentic selves, every day. Learn more about our commitment to PRIDE here: https://lnkd.in/gK7q9tXc
"
6940288072504795140,2022-06-08 13:07:00,chevron,693,40,We're excited to announce that we're teaming up with Walmart and Cummins Inc. on a renewable natural gas (RNG) engine project in California as we continue to progress toward our 2030 renewable fuels targets. Read more here: https://chevron.co/wmcprli
6940144654621323264,2022-06-08 03:37:07,chevron,1059,30,We're excited to announce a memorandum of understanding (MoU) with KazMunayGas to explore potential lower carbon business opportunities in Kazakhstan. Read more here: https://chevron.co/kmgprli
6939669967927742464,2022-06-06 20:10:53,chevron,476,42,"We collect data on the amounts of fresh and non-fresh water 💧 we use. This helps us responsibly reuse, recycle and conserve water. Read on in our Corporate Sustainability Report https://chevron.co/xsnvgm"
